lat,lon,ele,dist_delta_meters,cumulative_dist_meters,cumulative_dist_miles,ele_delta_meters,raw_grade,smoothed_grade
39.194036,-120.2643245,2461.123,8.839618562041032,4422.579214901636,2.7480624693426448,0.69399999999996,0.07851017497294795,0.11273910303039301
39.1940984,-120.2645685,2463.682,22.314480224385573,4444.893695126022,2.7619280402341517,2.5589999999997417,0.11467889792939165,0.11026492799091515
39.1941337,-120.2648475,2466.4,24.539989357526043,4469.433684483548,2.777176477961227,2.718000000000302,0.11075799424365816,0.10809474014663138
39.1942564,-120.2653008,2472.176,41.82523886942589,4511.258923352973,2.8031654684627605,5.77599999999984,0.13809843424999724,0.11310113145673585
39.1942522,-120.2656092,2474.757,26.735721586418318,4537.994644939392,2.819778270520635,2.581000000000131,0.09653751037380913,0.11716577457589579
39.1942647,-120.2658775,2477.472,23.347360007257567,4561.3420049466495,2.8342856429557046,2.7150000000001455,0.11628723757873195,0.11093162529769189
39.1943166,-120.2662235,2481.672,30.69330231911303,4592.035307265763,2.8533575709110344,4.199999999999818,0.13683767084861492,0.10553221967372602
39.1942439,-120.2667787,2486.898,48.85816395027627,4640.893471216039,2.8837166171029813,5.226000000000113,0.1069626768070674,0.09168269285932738
39.1942418,-120.2670871,2488.793,26.675167817155856,4667.568639033195,2.9002917928046954,1.8949999999999818,0.07103985298196445,0.08490997527431884
39.1942584,-120.2672615,2489.902,15.199660726663684,4682.768299759859,2.909736421190083,1.1089999999999236,0.07296215487589693,0.07753472700783415
39.1942501,-120.267358,2490.247,8.383605288472248,4691.151905048331,2.914945750391787,0.3449999999997999,0.04115174654920682,0.08167954217884113
39.1942688,-120.2676745,2491.594,27.417900990060694,4718.569806038392,2.9319824389478817,1.3470000000002074,0.0491284872787494,0.09455594005681629
39.1942584,-120.2682593,2494.864,50.5718331051716,4769.141639143563,2.9634063094562753,3.269999999999982,0.06466049971333912,0.10729796747207065
39.1942959,-120.2685463,2499.087,25.462556146502415,4794.604195290066,2.9792280034315834,4.222999999999956,0.1658513770456638,0.11190526064239152
39.1942688,-120.2686321,2500.694,8.153326704856534,4802.757521994922,2.9842942441995066,1.606999999999971,0.19709746195289346,0.12645752677838568
39.1942356,-120.2688145,2503.318,16.376045439170984,4819.1335674340935,2.9944698439300903,2.624000000000251,0.160234044888745,0.1384757052782845
39.1941836,-120.2689405,2504.621,12.384376793646956,4831.51794422774,3.0021651365227355,1.3029999999998836,0.10521320706814312,0.1491966003953285
39.194142,-120.2690881,2506.579,13.690621783075759,4845.208566010816,3.0106720918707066,1.9580000000000837,0.14301760950116585,0.134009269475503
